,Cluster,first_name,last_name,OffRtg,Floor%,DefRtg,NetRtg,TS%,eFG%,FTARate,3FGARate,OR%,DR%,BLK%,TOV%,AST%,STL%,USG%
154,4,Andrew,Nicholson,109.87170312091595,0.3714772088848042,102.58401675274484,7.287686368171122,0.5640083945435467,0.5217391304347826,0.16304347826086954,0.13043478260869565,4.9376621606693565,21.73253698679503,1.7156799782587546,12.042818911685991,3.284757589806084,0.6067861453545569,19.151994245692674
59,4,Darrell,Arthur,117.4109845757485,0.4011360995935129,104.48853381704252,12.922450758705974,0.5314183123877917,0.5054945054945055,0.09157509157509157,0.058608058608058615,6.5346755872184845,16.006043171973246,3.0726579394315205,11.526479750778813,9.531537058605863,2.1729158850576202,17.402874186544853
153,4,Tobias,Harris,115.77095033343124,0.41472834105398704,100.8989329514416,14.872017381989634,0.5783636137896785,0.4988986784140969,0.2929515418502203,0.07709251101321586,4.894962932733377,19.540195820178088,1.8210753902112242,10.791617350135763,10.274124876775991,1.6697889170826734,19.29351798487216
105,4,Chris,Bosh,128.73932290670402,0.4133852698135709,103.26616826514565,25.473154641558338,0.6249384903060723,0.5300884955752212,0.3592920353982301,0.11150442477876106,3.775942572708317,23.618836959730817,1.7722781135971069,8.0132711016139,14.28932914576604,1.1717531067819222,26.19517188353951
47,4,Dirk,Nowitzki,113.1562282886463,0.40567212358709176,108.74849869408676,4.407729594559554,0.5951782181537739,0.5141592920353982,0.2530973451327433,0.1256637168141593,2.7989066906345657,22.37642914882215,1.7014977433886185,6.548398618883201,12.219305064237197,1.0759483345830263,27.56290979620174
267,4,Ersan,Illyasova,125.42870305603412,0.3579907865433128,106.7594142525918,18.669288803442303,0.5449495892457057,0.4975609756097561,0.2048780487804878,0.15121951219512195,6.960904530872095,14.771332065151524,1.5495949986701851,9.87982901846923,7.0967515418652605,1.3406036579969276,18.78105383221489
107,4,Luol,Deng,120.5300528330755,0.3663075592595652,106.05073741020234,14.479315422873142,0.5556671353016001,0.4929577464788733,0.2359154929577465,0.14084507042253522,3.626362595946368,14.40918022380665,0.7951834248984977,8.734132991731688,8.01525124194648,1.4720738218373892,16.458533258063813
144,4,Lance,Thomas,114.50511052506546,0.3937069955232475,109.14014368832208,5.364966836743392,0.6151674062121822,0.521505376344086,0.3010752688172043,0.11827956989247312,3.3821599893364,7.787790081425334,0.4386965923456869,12.46675531914894,6.965019490451722,1.0741078617405049,18.134588940120672
58,4,Danilo,Gallinari,110.09939685821337,0.4595691858821041,108.71530694950708,1.3840899087063008,0.6397300321218464,0.4674134419551935,0.5845213849287169,0.12830957230142567,3.520432544721668,16.12265143429104,1.081486312733591,6.9352309733445905,12.597687333264851,1.0122395999799658,23.73126746583277
258,5,Jared,Dudley,130.3532360676407,0.4072082060633977,106.88145321218045,23.471782855460248,0.6397790914747977,0.5951417004048583,0.1862348178137652,0.2348178137651821,2.6926255233031218,12.724467941709475,0.3775386401130283,10.991207034372499,9.422368933773487,1.7681153809569268,12.126493749132399
6,5,Mike,Scott,126.11233666576557,0.4477994415468479,105.81163997546535,20.30069669030017,0.6481388076263492,0.6047120418848168,0.17277486910994766,0.16230366492146595,4.225609503799773,12.899957000143333,1.2486136597366455,9.669479606188467,11.75065855880253,0.9004538346276039,19.74512572325268
233,5,Patrick,Patterson,120.02993123116474,0.2904027545660425,103.58639833398388,16.44353289718086,0.5093312597200622,0.49607843137254903,0.0392156862745098,0.215686274509804,3.825120357703778,16.168444810455885,1.1361748735903574,11.88858695652174,7.171305498366912,1.6237016589901696,13.618750187593946
185,5,Jon,Leuer,123.71521072240739,0.3766028680454177,103.57534734013396,20.139863382273433,0.5860559110811722,0.5470383275261324,0.156794425087108,0.11149825783972124,5.6332528831301225,25.85482706197518,1.823611426035189,14.013452914798204,10.31094357060948,1.5308949479109464,19.250098102844873
231,5,James,Johnson,126.37047363210587,0.4055175296409328,102.80654693034066,23.56392670176521,0.6321022727272727,0.5795454545454546,0.30303030303030304,0.08333333333333333,4.351430826546735,12.52297023061019,3.0141002296581907,17.621145374449338,10.46076497698316,1.7628577030223362,16.095284167620118
150,5,Channing,Fry,130.19829166222678,0.35710955697619085,101.63739051881096,28.560901143415805,0.6227648292021211,0.5854430379746836,0.12025316455696206,0.2848101265822785,3.31812246198617,16.628686004273778,1.8143660431012645,12.607690691321704,9.215024139359196,1.6453552265838884,13.228157714750823
212,5,Boris,Diaw,125.39055224122455,0.4399892740243544,100.03214473065458,25.35840751056997,0.6197996264221429,0.5711111111111111,0.21333333333333326,0.06666666666666668,5.80188679245283,14.510890395208008,0.90492466624772,17.99280287884846,20.168862190478446,1.154992333900811,18.433553480029968
204,5,Omri,Casspi,122.82220691852406,0.3984006396360977,105.69812494181456,17.124081976709448,0.6415083410565339,0.6063829787234043,0.22492401215805471,0.1975683890577508,3.264398748062129,20.513225332221136,0.812229651616653,14.43581976524044,7.401611678098428,1.1750950721739624,16.70289828163593
126,5,Nemanja,Bjielica,119.27151499660772,0.3781000491872626,104.37407667446377,14.897438322143984,0.5538282160901672,0.5202702702702703,0.19594594594594594,0.21621621621621626,4.9910396707713085,17.047969534578044,1.8756483619944504,14.380059650617811,11.014233467145962,1.3001442578527016,12.143294435853214
186,5,Mirza,Teletovic,131.53885764898695,0.35211605208839103,107.3297589067023,24.20909874228467,0.6219713981798842,0.5840978593272171,0.15902140672782875,0.2813455657492355,3.549755812446351,16.502271518028895,1.2392646150722428,9.563688999172868,9.343460109650856,1.0048781154834108,21.921605681634396
